name,state,place_type,subtype,favorite,lon,lat
Bennett Park,IA,camps,CP,FALSE,-90.922,41.746
Benton City  -  Fry Area,IA,camps,CP,FALSE,-91.918,42.162
Bentonsport,IA,camps,CP,FALSE,-91.852,40.725
Bessman-Kemp Co Park,IA,camps,CP,FALSE,-93.386,42.526
Big Hollow Creek Park,IA,camps,CP,FALSE,-91.226,40.952
Big Woods Lake,IA,camps,CP,FALSE,-92.434,42.556
Bigelow County Park,IA,camps,CP,FALSE,-96.326,42.306
Black Hawk County Park,IA,camps,CP,FALSE,-92.478,42.563
Black Hawk State Park,IA,camps,SP,FALSE,-95.017,42.292
Bloody Run County Park,IA,camps,CP,FALSE,-91.212,43.044
Bob Shetler - Saylorville Lake,IA,camps,COE,FALSE,-93.685,41.701
Bobwhite State Park,IA,camps,SP,FALSE,-93.398,40.708
Botna Bend County Park,IA,camps,CP,FALSE,-95.363,41.396
Brekke Memorial Park,IA,camps,CP,FALSE,-93.04,42.236
Bridgeview - Rathbun Lake,IA,camps,COE,FALSE,-93.012,40.876
Briggs Woods Park,IA,camps,CP,FALSE,-93.802,42.432
Brinton Timber,IA,camps,CP,FALSE,-91.85,41.224
Browns Lake  -  Bigelow Park,IA,camps,CP,FALSE,-96.326,42.306
Browns Lake Bigelow Park,IA,camps,CP,FALSE,-96.326,42.306
Brushy Creek  State Rec Area,IA,camps,SRA,FALSE,-93.983,42.394
Buck Creek - Rathbun Lake,IA,camps,COE,FALSE,-92.869,40.85
Buck Creek County Park,IA,camps,CP,FALSE,-91.209,42.879
Buena Vista Co Park,IA,camps,CP,FALSE,-95.338,42.884
Buffalo Creek Area,IA,camps,CP,FALSE,-91.687,42.471
Buffalo Creek County Park,IA,camps,CP,FALSE,-91.542,42.287
Buffalo Shores County Park,IA,camps,CP,FALSE,-90.745,41.454
Bulgers Hollow - Mississippi River,IA,camps,COE,FALSE,-90.182,41.935
Bur Oak - Hillview County Rec Area,IA,camps,CP,FALSE,-96.319,42.637
Burt Lake County Park,IA,camps,CP,FALSE,-94.401,43.488
Camp Comfort ,IA,camps,CP,FALSE,-92.761,42.844
Camp Crescent Park,IA,camps,CP,FALSE,-95.043,42.308
Cappy Russell Access,IA,camps,COE,FALSE,-91.014,41.162
Carson City Park,IA,camps,CP,FALSE,-95.424,41.237
Casey City Park - Abram Rutt,IA,camps,CP,FALSE,-94.517,41.509
Cedar Bend Park,IA,camps,CP,FALSE,-92.494,42.76
Cedar Bridge County Park,IA,camps,CP,FALSE,-92.855,43.283
Cedar Creek Access,IA,camps,CP,FALSE,-92.859,41.258
Cedar Valley Co Park,IA,camps,CP,FALSE,-91.235,41.721
Cedar View Park,IA,camps,CP,FALSE,-92.548,42.959
Central Park,IA,camps,CP,FALSE,-91.138,42.11
Chacauqua River Access,IA,camps,CP,FALSE,-92.206,41.303
Cherokee City Park,IA,camps,CP,FALSE,-95.557,42.738
Cherry Glen - Saylorville Lake,IA,camps,COE,FALSE,-93.68,41.732
Chichaqua Bottoms Greenbelt,IA,camps,CP,FALSE,-93.429,41.791
Chickasaw Park,IA,camps,CP,FALSE,-92.503,43.033
Childrens Park,IA,camps,CP,FALSE,-96.17,43.07
Chimney Rock County Park,IA,camps,CP,FALSE,-91.939,43.423
Cinder Path RV Park,IA,camps,CP,FALSE,-93.499,40.863
Clarks Ferry - Mississippi River,IA,camps,COE,FALSE,-90.809,41.458
Clear Lake State Park,IA,camps,SP,FALSE,-93.389,43.111
Cobb City Park,IA,camps,CP,FALSE,-95.476,42.351
Cocklin Fish Farm,IA,camps,CP,FALSE,-95.136,41.255
Coffins Grove,IA,camps,CP,FALSE,-91.534,42.494
Cold Spring Park,IA,camps,CP,FALSE,-95.084,41.291
Colwell County Park,IA,camps,CP,FALSE,-92.642,43.156
Coopers Cove Co Park,IA,camps,CP,FALSE,-94.465,42.624
Corydon Lake Co Park,IA,camps,CP,FALSE,-93.335,40.751
Cottonwood - Coralville Lake,IA,camps,COE,FALSE,-91.53,41.723
Crawford Creek County Rec Area,IA,camps,CP,FALSE,-95.601,42.275
Criss Cove County Park,IA,camps,CP,FALSE,-94.044,41.213
Cross Ford River Access,IA,camps,CP,FALSE,-93.19,42.478
Crystal Lake Park,IA,camps,CP,FALSE,-93.783,43.23
Cutshall Area,IA,camps,CP,FALSE,-92.063,42.544
Dahle Park,IA,camps,CP,FALSE,-93.573,43.465
Daisy Long County Park,IA,camps,CP,FALSE,-93.043,42.249
Dakins Lake County Park,IA,camps,CP,FALSE,-93.292,42.171
Dallas County Fairgrounds,IA,camps,CP,FALSE,-94.019,41.629
David Bates Memorial Park,IA,camps,CP,FALSE,-93.068,42.28
Decatur Bend Access,IA,camps,CP,FALSE,-96.189,42.009
Deep Creek,IA,camps,CP,FALSE,-90.47,41.96
Deer Ridge - Hillview County Rec Area,IA,camps,CP,FALSE,-96.325,42.643
Deerwood City Park,IA,camps,CP,FALSE,-92.303,42.462
Defiance RV Park,IA,camps,CP,FALSE,-95.338,41.826
Devine Wildlife Area,IA,camps,CP,FALSE,-94.233,42.95
Diamond Lake County Park,IA,camps,CP,FALSE,-92.542,41.593
Dickson Timber County Park,IA,camps,CP,FALSE,-94.687,42.118
Dog Creek Co Park,IA,camps,CP,FALSE,-95.474,42.935
Dolliver Memorial State Park,IA,camps,SP,FALSE,-94.083,42.387
Don Williams Park,IA,camps,CP,FALSE,-94.027,42.12
Douma Co Park,IA,camps,CP,FALSE,-95.705,43.163
Downing County Park,IA,camps,CP,FALSE,-92.046,42.741
Dows Pool Park,IA,camps,CP,FALSE,-93.508,42.654
Drakesville City Park,IA,camps,CP,FALSE,-92.479,40.802
Dubuque Yacht Basin and RV Park,IA,camps,CP,FALSE,-90.641,42.523
Duttons Cave Co Park,IA,camps,CP,FALSE,-91.771,42.996
Eagle City County Park,IA,camps,CP,FALSE,-93.146,42.472
East Lake Co Park,IA,camps,CP,FALSE,-93.744,41.033
East Leach City Park,IA,camps,CP,FALSE,-95.138,43.134
Eden Valley Park,IA,camps,CP,FALSE,-90.855,42.047
Edgewater City Park,IA,camps,CP,FALSE,-91.551,41.68
Edgewood Campground,IA,camps,CP,FALSE,-91.399,42.645
Elbert Park,IA,camps,CP,FALSE,-94.669,42.739
Eldred Sherwood Park,IA,camps,CP,FALSE,-93.56,42.941
Elk Rock State Park,IA,camps,SP,FALSE,-93.086,41.399
Elkader City Park,IA,camps,CP,FALSE,-91.398,42.852
Elkhorn Creek Rec Area,IA,camps,CP,FALSE,-95.09,41.57
Emerson Bay State Rec Area,IA,camps,SRA,FALSE,-95.175,43.355
Eveland Access,IA,camps,CP,FALSE,-92.734,41.235
F. W. Kent County Park,IA,camps,CP,FALSE,-91.725,41.733
Fairport State Rec Area,IA,camps,SRA,FALSE,-90.924,41.433
Featherstone County Park,IA,camps,CP,FALSE,-94.628,42.495
Ferry Landing,IA,camps,COE,FALSE,-91.008,41.162
Fifes Grove Co Park,IA,camps,CP,FALSE,-94.24,40.737
Fillmore County Rec Area,IA,camps,CP,FALSE,-90.908,42.324
Finleys Landing City Park,IA,camps,CP,FALSE,-90.806,42.654
Flaming Prairie Park,IA,camps,CP,FALSE,-91.118,41.27
Fontana County Park,IA,camps,CP,FALSE,-91.908,42.604
Forest Reserve - Marshalltown,IA,camps,CP,FALSE,-93.046,42.158
Fountain Springs County Park,IA,camps,CP,FALSE,-91.311,42.614
Fourth Pumping Plant Rec Area,IA,camps,CP,FALSE,-90.968,41.063
Frank A Gotch Park,IA,camps,CP,FALSE,-94.207,42.677
Frenchtown County Park,IA,camps,CP,FALSE,-91.106,42.852
Friedens County Park,IA,camps,CP,FALSE,-91.471,42.908
Friendship City Park,IA,camps,CP,FALSE,-95.917,41.268
Ft. Defiance State Park,IA,camps,SP,FALSE,-94.865,43.393
Galva City Park,IA,camps,CP,FALSE,-95.414,42.506
Galvin Memorial Park,IA,camps,CP,FALSE,-93.222,42.886
Gates Bridge County Park,IA,camps,CP,FALSE,-92.85,42.938
Geode State Park,IA,camps,SP,FALSE,-91.383,40.824
George Wyatt City Park,IA,camps,CP,FALSE,-92.946,43.054
George Wyth State Park,IA,camps,SP,FALSE,-92.396,42.536
Gilbertson Conservation Education Area,IA,camps,CP,FALSE,-91.632,42.959
Glendale Access,IA,camps,CP,FALSE,-92.592,41.343
Glenwood Lake Park,IA,camps,CP,FALSE,-95.734,41.048
Goeken Co Park,IA,camps,CP,FALSE,-91.837,43.041
Gordon Prange City Park,IA,camps,CP,FALSE,-94.689,42.551
Gouldsburg County Park,IA,camps,CP,FALSE,-91.957,43.009
Grammer Grove Wildlife Area,IA,camps,CP,FALSE,-93.033,42.168
Grant County Park,IA,camps,CP,FALSE,-94.893,42.264
Grays Landing,IA,camps,CP,FALSE,-91.362,40.79
Great Western Co Park,IA,camps,CP,FALSE,-95.081,41.9
Green Valley State Park,IA,camps,SP,FALSE,-94.383,41.115
Greene Rec Area - Camp Comfort,IA,camps,CP,FALSE,-92.802,42.893
Gull Point State Park,IA,camps,SP,FALSE,-95.165,43.371
Hacklebarney Woods County Park,IA,camps,CP,FALSE,-94.967,40.984
Hagge County Park,IA,camps,CP,FALSE,-94.998,42.385
Halvorson Park,IA,camps,CP,FALSE,-92.923,43.354
Hannen County Park,IA,camps,CP,FALSE,-92.112,41.863
Haus Park,IA,camps,CP,FALSE,-92.411,43.119
Hawarden City Park,IA,camps,CP,FALSE,-96.488,43.003
Henderson Co Park,IA,camps,CP,FALSE,-94.37,41.988
Hickory Grove County Park,IA,camps,CP,FALSE,-93.353,41.99
Hickory Hills Park -  La Porte City,IA,camps,CP,FALSE,-92.311,42.27
Hickory Hills Park - New Virginia,IA,camps,CP,FALSE,-93.609,41.18
Hills Access,IA,camps,CP,FALSE,-91.521,41.555
Hills Park - Sheldon,IA,camps,CP,FALSE,-95.853,43.191
Hillview County Rec Area,IA,camps,CP,FALSE,-96.319,42.637
Hitchcock County Nature Center,IA,camps,CP,FALSE,-95.857,41.413
Hoefle - Dulin Area County Park,IA,camps,CP,FALSE,-91.976,42.164
Holbert Park,IA,camps,CP,FALSE,-91.311,42.614
Honey Creek State Park,IA,camps,SP,FALSE,-92.928,40.861
Hopeville Square Co Park,IA,camps,CP,FALSE,-93.997,40.943
Horseshoe Pond,IA,camps,CP,FALSE,-90.664,42.055
Howards Woods,IA,camps,CP,FALSE,-92.559,42.985
Howell Station - Red Rock Lake,IA,camps,COE,FALSE,-92.973,41.365
Hubinger Landing Park,IA,camps,CP,FALSE,-91.38,40.391
Huff - Warner Access Area,IA,camps,CP,FALSE,-96.134,41.925
Hyde Park,IA,camps,CP,FALSE,-94.575,42.113
Ida Grove City Park,IA,camps,CP,FALSE,-95.467,42.348
Independence City RV Park,IA,camps,CP,FALSE,-91.891,42.461
Indian Lake Park,IA,camps,CP,FALSE,-91.752,40.633
Indian Path Park,IA,camps,CP,FALSE,-91.236,40.724
Ingebretson County Park,IA,camps,CP,FALSE,-93.377,42.943
Interstate Co Park,IA,camps,CP,FALSE,-92.881,43.319
Iowa Lake Co Campground,IA,camps,CP,FALSE,-94.459,43.491
Iowa Lake Co Park,IA,camps,CP,FALSE,-95.455,43.5
Iowa River RV Park,IA,camps,CP,FALSE,-93.617,42.846
Iowa State Fairgrounds,IA,camps,CP,FALSE,-93.551,41.599
Island Park - Rock Rapids,IA,camps,CP,FALSE,-96.171,43.436
Island Park Co Park,IA,camps,CP,FALSE,-94.014,41.621
Island View - Rathbun Lake,IA,camps,COE,FALSE,-92.906,40.827
Ivans - Red Rock Lake,IA,camps,COE,FALSE,-92.981,41.368
Jakway County Park,IA,camps,CP,FALSE,-91.741,42.599
Jefferson County Park,IA,camps,CP,FALSE,-91.988,40.993
Jester County Park,IA,camps,CP,FALSE,-93.775,41.78
Joe Sheldon County Park,IA,camps,CP,FALSE,-94.261,42.731
Joinerville County Park,IA,camps,CP,FALSE,-90.751,42.079
Joy Springs County Park,IA,camps,CP,FALSE,-91.597,42.677
Kearny Park,IA,camps,CP,FALSE,-94.68,43.122
Kennedy County Park,IA,camps,CP,FALSE,-94.192,42.583
Klocks Island Park,IA,camps,CP,FALSE,-91.816,42.844
Kokesh Co Park,IA,camps,CP,FALSE,-94.339,40.792
Koser Spring Lake Park,IA,camps,CP,FALSE,-95.554,42.704
Lacey - Keosauqua State Park,IA,camps,SP,FALSE,-91.981,40.709
Lake Ahquabi State Park,IA,camps,SP,FALSE,-93.583,41.296
Lake Anita State Park,IA,camps,SP,FALSE,-94.762,41.433
Lake Binder Co Park,IA,camps,CP,FALSE,-94.711,41.003
Lake Considine,IA,camps,CP,FALSE,-92.917,42.716
Lake Cornelia Park,IA,camps,CP,FALSE,-93.692,42.793
Lake Darling State Park,IA,camps,SP,FALSE,-91.896,41.192
Lake Fisher,IA,camps,CP,FALSE,-92.446,40.759
Lake Hendricks Co Park,IA,camps,CP,FALSE,-92.55,43.373
Lake Icaria Co Park,IA,camps,CP,FALSE,-94.735,41.056
Lake Iowa County Park,IA,camps,CP,FALSE,-92.182,41.636
Lake Keomah State Park,IA,camps,SP,FALSE,-92.541,41.29
Lake Macbride State Park,IA,camps,SP,FALSE,-91.577,41.798
Lake Manawa State Park,IA,camps,SP,FALSE,-95.854,41.197
Lake Meyer County Park,IA,camps,CP,FALSE,-91.911,43.173
Lake of Three Fires State Park,IA,camps,SP,FALSE,-94.684,40.713
Lake Orient Rec Area,IA,camps,CP,FALSE,-94.437,41.2
Lake Pahoja Rec Area,IA,camps,CP,FALSE,-96.465,43.386
Lake Sugema County Park,IA,camps,CP,FALSE,-91.994,40.683
Lake Wapello State Park,IA,camps,SP,FALSE,-92.589,40.816
Lakeside Co Park,IA,camps,CP,FALSE,-93.504,40.877
Larson Lake Co Park,IA,camps,CP,FALSE,-95.388,42.73
Ledges State Park,IA,camps,SP,FALSE,-93.887,41.983
Legion City Park,IA,camps,CP,FALSE,-95.23,41.023
Lelah Bradley Park,IA,camps,CP,FALSE,-92.886,40.715
Lenon Mill Co Park,IA,camps,CP,FALSE,-94.57,41.687
Lewis and Clark State Park,IA,camps,SP,FALSE,-96.162,42.027
Lidtke Park,IA,camps,CP,FALSE,-92.279,43.466
Lime Creek Conservation Area - Mason City,IA,camps,CP,FALSE,-93.194,43.184
Lime Creek Park - Brandon,IA,camps,CP,FALSE,-91.981,42.327
Linder Point - Coralville Lake,IA,camps,COE,FALSE,-91.543,41.725
Linn Grove County Park,IA,camps,CP,FALSE,-93.196,42.979
Linn Grove Dam Co Park,IA,camps,CP,FALSE,-95.246,42.895
Little River Rec Area,IA,camps,CP,FALSE,-93.778,40.768
Little Sioux Park,IA,camps,CP,FALSE,-95.801,42.45
Little Wall Lake County Park,IA,camps,CP,FALSE,-93.639,42.277
Littlefield Rec Area,IA,camps,CP,FALSE,-94.785,41.556
Lost Island Huston Park,IA,camps,CP,FALSE,-94.891,43.176
Lotts Creek Co Park,IA,camps,CP,FALSE,-94.202,42.867
Louisa County Fairgrounds,IA,camps,CP,FALSE,-91.356,41.278
Lower Augusta Skunk River Access,IA,camps,CP,FALSE,-91.258,40.755
Lyons Park,IA,camps,CP,FALSE,-95.386,41.318
Mac Coon Access,IA,camps,CP,FALSE,-91.736,41.051
Mallory Co Park,IA,camps,CP,FALSE,-93.232,42.663
Manhattan Bridge Access,IA,camps,CP,FALSE,-92.108,41.239
Manteno Co Park,IA,camps,CP,FALSE,-95.462,41.855
Mapleton City,IA,camps,CP,FALSE,-95.787,42.168
Maquoketa Caves State Park,IA,camps,SP,FALSE,-90.775,42.119
Marble Beach State Rec Area,IA,camps,SRA,FALSE,-95.125,43.469
Margaret Macnider City Park,IA,camps,CP,FALSE,-93.183,43.158
Marion County Park,IA,camps,CP,FALSE,-93.119,41.316
Mariposa Co Park,IA,camps,CP,FALSE,-92.963,41.782
Marlin Fogle Rec Area,IA,camps,CP,FALSE,-94.349,40.818
Marr Park,IA,camps,CP,FALSE,-91.579,41.287
Martin Area County Park,IA,camps,CP,FALSE,-95.472,42.851
Massey Marina,IA,camps,CP,FALSE,-90.587,42.43
Matsell Bridge Natural Area,IA,camps,CP,FALSE,-91.382,42.132
Maynard City Park,IA,camps,CP,FALSE,-91.878,42.778
McFarlane Park,IA,camps,CP,FALSE,-92.142,42.318
McGowen Rec Area,IA,camps,CP,FALSE,-92.393,40.75
McIntosh Woods State Park,IA,camps,SP,FALSE,-93.452,43.127
McKinley Park,IA,camps,CP,FALSE,-94.382,41.052
Menlo City Park,IA,camps,CP,FALSE,-94.414,41.525
Meredith Co Park,IA,camps,CP,FALSE,-94.621,42.907
Miami Lake Park,IA,camps,CP,FALSE,-92.837,41.12
Middle Amana Park,IA,camps,CP,FALSE,-91.9,41.798
Middle River Forest Area,IA,camps,CP,FALSE,-94.281,41.352
Midwest Old Threshers,IA,camps,CP,FALSE,-91.547,40.952
Mike Macke Memorial Park,IA,camps,CP,FALSE,-94.762,42.272
Mill Creek Co Park,IA,camps,CP,FALSE,-95.668,42.984
Miller Riverview City Park,IA,camps,CP,FALSE,-90.642,42.516
Milroy Access,IA,camps,CP,FALSE,-92.018,42.195
Minne Estema Park,IA,camps,CP,FALSE,-92.019,42.259
Minnewashta Lake,IA,camps,CP,FALSE,-95.129,43.365
Missouri Valley City Park,IA,camps,CP,FALSE,-95.906,41.557
Moore - Gosch Memorial Park,IA,camps,CP,FALSE,-93.513,40.602
Moorehead Pioneer County Park,IA,camps,CP,FALSE,-95.479,42.357
Morgan Creek County Park,IA,camps,CP,FALSE,-91.76,41.989
Mormon Trail County Park,IA,camps,CP,FALSE,-94.637,41.24
Morris County Park,IA,camps,CP,FALSE,-91.8,40.888
Motor Mill Historic Site,IA,camps,CP,FALSE,-91.351,42.807
Mud Lake County Park,IA,camps,CP,FALSE,-90.706,42.616
Nations Bridge Co Park,IA,camps,CP,FALSE,-94.331,41.577
Nelson Park,IA,camps,CP,FALSE,-95.587,41.936
New Hampton City,IA,camps,CP,FALSE,-92.303,43.058
New Wine County Park,IA,camps,CP,FALSE,-91.124,42.536
Nine Eagles State Park,IA,camps,SP,FALSE,-93.754,40.588
Nishna Bend Rec Area,IA,camps,CP,FALSE,-95.323,41.568
Nodaway Valley County Park,IA,camps,CP,FALSE,-94.985,40.761
North Cedar Park,IA,camps,CP,FALSE,-92.524,42.848
North Overlook - Red Rock Lake,IA,camps,COE,FALSE,-92.971,41.378
North Woods Park,IA,camps,CP,FALSE,-92.088,42.866
Oak Grove Co Park,IA,camps,CP,FALSE,-96.472,43.059
Oak Grove County Park,IA,camps,CP,FALSE,-96.459,43.062
Oak Park - Dayton,IA,camps,CP,FALSE,-94.069,42.256
Oakland Mills Park,IA,camps,CP,FALSE,-91.619,40.935
Ochee Yahola,IA,camps,CP,FALSE,-93.264,43.481
Ocheyedan Pits Rec Area,IA,camps,CP,FALSE,-95.535,43.386
Odebolt Memorial Walk RV Park,IA,camps,CP,FALSE,-95.249,42.308
Oelwein City Park,IA,camps,CP,FALSE,-91.92,42.648
Olde Towne Co Park,IA,camps,CP,FALSE,-95.448,41.197
Oldham Rec Area,IA,camps,CP,FALSE,-95.789,42.008
Oneota Little Sioux Access,IA,camps,CP,FALSE,-95.122,43.125
Osage Spring City Park,IA,camps,CP,FALSE,-92.854,43.276
Osborne Conservation Center,IA,camps,CP,FALSE,-91.444,42.793
Otranto Co Park,IA,camps,CP,FALSE,-92.98,43.459
Otter Creek Co Park,IA,camps,CP,FALSE,-93.532,41.246
Otter Creek Lake and Park,IA,camps,CP,FALSE,-92.52,42.052
Ottumwa City Park,IA,camps,CP,FALSE,-92.43,41.01
Palisades Kepler State Park,IA,camps,SP,FALSE,-91.508,41.909
Pammel County Park,IA,camps,CP,FALSE,-94.076,41.292
Park Terrace - West Lake County Park,IA,camps,CP,FALSE,-90.687,41.52
Pattee Park,IA,camps,CP,FALSE,-94.11,41.835
Peters Park - Rodney Pits Rec Area,IA,camps,CP,FALSE,-95.943,42.2
Pictured Rocks Co Park,IA,camps,CP,FALSE,-91.106,42.209
Pierce Creek Rec Area,IA,camps,CP,FALSE,-95.355,40.843
Pikes Peak State Park,IA,camps,SP,FALSE,-91.165,42.993
Pikes Timber,IA,camps,CP,FALSE,-93.647,42.783
Pilot Grove Co Park,IA,camps,CP,FALSE,-95.043,41.146
Pilot Knob State Park,IA,camps,SP,FALSE,-93.561,43.254
Pin Oak Co Park,IA,camps,CP,FALSE,-91.435,42.454
Pine Grove - Scott County Park,IA,camps,CP,FALSE,-90.529,41.715
Pine Lake State Park,IA,camps,SP,FALSE,-93.078,42.371
Pine Ridge - Steamboat Rock,IA,camps,CP,FALSE,-93.07,42.413
Pioneer City Park,IA,camps,CP,FALSE,-95.222,40.744
Pioneer Co Park,IA,camps,CP,FALSE,-92.68,43.341
Pisgah City Park,IA,camps,CP,FALSE,-95.93,41.833
Pleasant Creek,IA,camps,COE,FALSE,-90.38,42.21
Pleasant Creek State Rec Area,IA,camps,SRA,FALSE,-91.814,42.119
Poe Hollow County Park,IA,camps,CP,FALSE,-94.198,40.711
Pollmiller Park,IA,camps,CP,FALSE,-91.436,40.714
Pony Creek Co Park,IA,camps,CP,FALSE,-95.788,41.071
Popejoy Conservation Park,IA,camps,CP,FALSE,-93.434,42.585
Pottawattamie County Fairgrounds,IA,camps,CP,FALSE,-95.338,41.471
Prairie Bridges Park,IA,camps,CP,FALSE,-93.057,42.56
Prairie Flower - Saylorville Lake,IA,camps,COE,FALSE,-93.688,41.749
Prairie Ridge - Rathbun Lake,IA,camps,COE,FALSE,-92.888,40.858
Prairie Rose State Park,IA,camps,SP,FALSE,-95.212,41.6
Primghar City Park,IA,camps,CP,FALSE,-95.623,43.084
Pulpit Rock City Campground,IA,camps,CP,FALSE,-91.809,43.299
Quercus Wilderness Area,IA,camps,CP,FALSE,-92.668,41.198
Rainbow Bend Co Park,IA,camps,CP,FALSE,-94.756,42.228
Ranney Knob Area,IA,camps,CP,FALSE,-95.731,42.575
Red Haw State Park,IA,camps,SP,FALSE,-93.28,40.998
Reece Park,IA,camps,CP,FALSE,-93.19,42.254
Reiff Park,IA,camps,CP,FALSE,-95.149,42.438
Richey Campground,IA,camps,CP,FALSE,-94.628,42.087
River Junction Access,IA,camps,CP,FALSE,-91.502,41.491
Rivers Bend,IA,camps,CP,FALSE,-96.311,43.213
Riverside Co Park,IA,camps,CP,FALSE,-92.777,43.436
Riverside Park - Coon Rapids,IA,camps,CP,FALSE,-94.669,41.877
Riverside Park - Webster City,IA,camps,CP,FALSE,-93.813,42.468
Riverview City Park - Clinton,IA,camps,CP,FALSE,-90.185,41.852
Riverview Park - Marshalltown,IA,camps,CP,FALSE,-92.902,42.064
Roadman Roadside Park,IA,camps,CP,FALSE,-92.664,42.47
Roberts Creek Park,IA,camps,CP,FALSE,-93.042,41.426
Robertson Access,IA,camps,CP,FALSE,-92.645,41.507
Robinson Park,IA,camps,CP,FALSE,-95.736,43.399
Rock Creek County Marina and Campground,IA,camps,CP,FALSE,-90.328,41.75
Rock Creek State Park,IA,camps,SP,FALSE,-92.837,41.761
Rockwell City RV Park,IA,camps,CP,FALSE,-94.634,42.4
Rodgers County Park,IA,camps,CP,FALSE,-92.083,42.196
Rolling Cove - Rathbun Lake,IA,camps,COE,FALSE,-92.981,40.849
Rosman Glendale Farm Rec Area,IA,camps,CP,FALSE,-95.327,41.732
Ross County Park,IA,camps,CP,FALSE,-94.964,40.609
Round Prairie Park,IA,camps,CP,FALSE,-91.81,40.914
Rudd Eastside Park,IA,camps,CP,FALSE,-92.894,43.127
Sac City Park,IA,camps,CP,FALSE,-94.985,42.419
Sands Timber Rec Area,IA,camps,CP,FALSE,-94.497,40.629
Sandy Beach - Coralville Lake,IA,camps,COE,FALSE,-91.597,41.814
Sandy Hollow Park,IA,camps,CP,FALSE,-96.118,43.064
Saude Rec Area,IA,camps,CP,FALSE,-92.161,43.195
Saulsbury Bridge,IA,camps,CP,FALSE,-91.17,41.499
Schaben County Park,IA,camps,CP,FALSE,-95.672,41.805
Scharnberg Co Park,IA,camps,CP,FALSE,-95.289,43.151
Schimerowski Rec Area,IA,camps,CP,FALSE,-95.411,41.775
Scott County Park,IA,camps,CP,FALSE,-90.527,41.714
Scout Park - Lamont,IA,camps,CP,FALSE,-91.633,42.599
Seymour Lake Co Park,IA,camps,CP,FALSE,-93.12,40.67
Shady Creek  - Mississippi River,IA,camps,COE,FALSE,-90.878,41.446
Shell Rock Rec Area,IA,camps,CP,FALSE,-92.591,42.723
Shellrock River Co Preserve,IA,camps,CP,FALSE,-93.044,43.174
Sherman Co Park,IA,camps,CP,FALSE,-90.784,41.78
Shimek State Forest,IA,camps,SF,FALSE,-91.677,40.615
Siems County Park,IA,camps,CP,FALSE,-94.397,43.053
Siggelkov County Park,IA,camps,CP,FALSE,-92.143,42.638
Silver Lake City Park - East,IA,camps,CP,FALSE,-95.326,43.448
Silver Lake City Park - South,IA,camps,CP,FALSE,-95.35,43.441
Silver Lake Co Park,IA,camps,CP,FALSE,-93.42,43.485
Silver Lake County Park,IA,camps,CP,FALSE,-91.322,42.426
Silver Sioux Recreation Area,IA,camps,CP,FALSE,-95.591,42.649
Skunk River Access,IA,camps,CP,FALSE,-91.97,41.25
Slip Bluff County Park,IA,camps,CP,FALSE,-93.845,40.653
Smith Lake County Park,IA,camps,CP,FALSE,-94.243,43.122
Snively Access,IA,camps,CP,FALSE,-91.111,41.193
Snyder Bend County Park,IA,camps,CP,FALSE,-96.337,42.284
South - Three Mile Co Rec Area,IA,camps,CP,FALSE,-94.215,41.079
South Bear Co Park,IA,camps,CP,FALSE,-91.672,43.442
South Fork Access  - Dumont Park,IA,camps,CP,FALSE,-92.987,42.744
South Park - Wesley,IA,camps,CP,FALSE,-93.994,43.083
South Sabula Lakes County Park,IA,camps,CP,FALSE,-90.17,42.063
Southwood Conservation Area,IA,camps,CP,FALSE,-95.954,42.22
Split Rock County Park,IA,camps,CP,FALSE,-92.239,42.909
Sportsman Park - Clarksville,IA,camps,CP,FALSE,-92.68,42.786
Sportsman Park - Dawson,IA,camps,CP,FALSE,-94.21,41.847
Spring Lake County Park,IA,camps,CP,FALSE,-94.291,42.068
Springbrook State Park,IA,camps,SP,FALSE,-94.467,41.774
Spruce Creek County Park,IA,camps,CP,FALSE,-90.436,42.304
Squaw Creek County Park,IA,camps,CP,FALSE,-91.556,42.02
Squirrel Hollow Co Park,IA,camps,CP,FALSE,-94.29,41.95
Stephens State Forest,IA,camps,SF,FALSE,-93.482,41.022
Stephenson Park,IA,camps,CP,FALSE,-91.437,40.828
Stieneke Area Park,IA,camps,CP,FALSE,-95.681,42.609
Stoehr Fishing Area,IA,camps,CP,FALSE,-92.885,42.394
Stone State Park,IA,camps,SP,FALSE,-96.47,42.557
Straight Park,IA,camps,CP,FALSE,-94.848,42.579
Stratford City Park,IA,camps,CP,FALSE,-93.931,42.271
Sugar Bottom - Coralville Lake,IA,camps,COE,FALSE,-91.559,41.776
Summit - West Lake County Park,IA,camps,CP,FALSE,-90.683,41.529
Sunnyside Park,IA,camps,CP,FALSE,-95.026,41.399
Sunnyside Park Campground,IA,camps,CP,FALSE,-95.025,41.398
Sunrise,IA,camps,CP,FALSE,-95.175,42.628
Sunset City Park - Albert,IA,camps,CP,FALSE,-94.953,42.786
Swan Lake State Park,IA,camps,SP,FALSE,-94.846,42.035
Swede Point Park,IA,camps,CP,FALSE,-93.855,41.885
Swiss Valley County Park,IA,camps,CP,FALSE,-90.739,42.431
