"place_id","name","owner","eco_id","eco_name","states","acres","facets","veg","footprint","gap_min","gap_max","national_rank","ecoregion_rank","score_veg","score_facet_pct_eco","score_evt_pct_eco","score_intact","score_mgmt","score_desig","landscape_score","selection_score","landform_diff_min","veg_diff_min","combined_diff_50_50","complementarity_acres","quality_cutoff_rank","candidate_pool_size","weight_complementarity","weight_facets","weight_veg","weight_intact","weight_facet_pct_eco","weight_evt_pct_eco","weight_mgmt","weight_desig","run_id","run_ts","run_label","rank_top1000"
"4793","Wolf Island National Wildlife Refuge","FWS",17044,"South Atlantic Coastal Plain","GA","3169","4","7","0.004",1,1,"3138","6","10.3","4.1","8.0","99.5",100,50,"50.37","54.17","16.3","21.6","19.0","19.0",13,61,"0.20","5","5","30","20","20","15","5","720","2026-03-24 16:58:22.322634","iterative_landform_veg_top_pct_floor_v2","250"
"4554","Waccasassa Bay Preserve State Park","STL",17033,"Florida Peninsula","FL","34290","7","18","0.070",1,1,"3204","3","29.3","8.3","24.1","90.4",100,0,"50.24","51.42","1.8","9.9","5.9","5.9",23,112,"0.20","5","5","30","20","20","15","5","669","2026-03-24 16:54:40.747955","iterative_landform_veg_top_pct_floor_v2","251"
"1920","Candian River - Kiowa National Grassland","UFS",17075,"Southern Shortgrass Prairie","NM","6175","17","20","0.055",2,2,"3314","2","32.8","9.2","17.5","92.5",90,25,"49.95","56.33","23.6","40.2","31.9","31.9",12,26,"0.20","5","5","30","20","20","15","5","688","2026-03-24 16:56:05.283776","iterative_landform_veg_top_pct_floor_v2","252"
"6020","Beartown State Forest","SDC",17022,"St. Lawrence - Champlain Valley","NY","5762","9","27","0.168",3,3,"3486","3","44.8","19.4","51.7","77.0",65,0,"49.55","53.07","31.4","3.8","17.6","17.6",12,10,"0.20","5","5","30","20","20","15","5","704","2026-03-24 16:57:13.63052","iterative_landform_veg_top_pct_floor_v2","253"
"900032","Beartown State Forest","SPR",17012,"Lower New England / Northern Piedmont","MA","7457","15","33","0.188",1,1,"3722","3","55.2","11.7","31.0","74.2",100,0,"48.97","51.31","22.0","1.3","11.7","11.7",12,60,"0.20","5","5","30","20","20","15","5","676","2026-03-24 16:55:12.99412","iterative_landform_veg_top_pct_floor_v2","254"
"1984","Lacassine National Wildlife Refuge","FWS",17063,"Gulf Coast Prairies And Marshes","LA","33203","10","8","0.069",2,2,"4330","3","12.1","10.0","5.5","90.5",90,50,"47.12","47.90","0.5","7.3","3.9","3.9",12,35,"0.20","5","5","30","20","20","15","5","703","2026-03-24 16:57:09.313182","iterative_landform_veg_top_pct_floor_v2","255"
"3073","Pond Creek National Wildlife Refuge","FWS",17046,"Upper West Gulf Coastal Plain","AR","24744","7","14","0.128",2,2,"4372","4","22.4","6.7","18.1","82.4",90,50,"46.98","49.60","8.3","17.8","13.1","13.1",12,27,"0.20","5","5","30","20","20","15","5","687","2026-03-24 16:56:01.016136","iterative_landform_veg_top_pct_floor_v2","256"
"7507","McDonald-Dunn Research Forest","STA",17026,"Willamette Valley - Puget Trough - Georgia Basin: Temperate Broadleaf And Mixed Forests","OR","13643","21","12","0.261",3,3,"4410","3","19.0","42.9","38.5","64.2",65,0,"46.82","47.82","9.0","1.0","5.0","5.0",12,6,"0.20","5","5","30","20","20","15","5","686","2026-03-24 16:55:56.757487","iterative_landform_veg_top_pct_floor_v2","257"
"3734","Sheyenne - Sheyenne National Grassland","UFS",17073,"Northern Tallgrass Prairie","ND","14415","9","11","0.108",2,2,"4450","3","17.2","11.7","14.6","85.2",90,25,"46.67","48.97","5.9","17.1","11.5","11.5",12,31,"0.20","5","5","30","20","20","15","5","715","2026-03-24 16:58:01.054619","iterative_landform_veg_top_pct_floor_v2","258"
"6086","State Game Land 331","SFW",17025,"Western Allegheny Plateau","PA","5260","17","17","0.104",3,3,"4475","3","27.6","20.0","26.3","85.7",65,0,"46.57","47.67","10.3","0.7","5.5","5.5",20,100,"0.20","5","5","30","20","20","15","5","694","2026-03-24 16:56:30.764363","iterative_landform_veg_top_pct_floor_v2","259"
"2992","Piedmont National Wildlife Refuge","FWS",17019,"Piedmont","GA","34667","11","8","0.101",2,2,"4483","3","12.1","11.9","7.1","86.1",90,50,"46.53","48.67","9.1","12.2","10.7","10.7",14,66,"0.20","5","5","30","20","20","15","5","718","2026-03-24 16:58:13.775311","iterative_landform_veg_top_pct_floor_v2","260"
"2426","Maplewood State Park","SNR",17020,"Prairie-Forest Border","MN","8069","11","19","0.086",3,3,"4509","8","31.0","11.7","30.1","88.2",65,0,"46.41","54.03","57.3","18.9","38.1","38.1",12,49,"0.20","5","5","30","20","20","15","5","717","2026-03-24 16:58:09.531143","iterative_landform_veg_top_pct_floor_v2","261"
"877","Clarence Cannon National Wildlife Refuge","FWS",17067,"Central Tallgrass Prairie","MO","3734","5","8","0.115",2,2,"4682","2","12.1","7.2","11.2","84.2",90,50,"45.66","46.56","8.7","0.3","4.5","4.5",14,70,"0.20","5","5","30","20","20","15","5","689","2026-03-24 16:56:09.566506","iterative_landform_veg_top_pct_floor_v2","262"
"1114","Des Lacs National Wildlife Refuge","FWS",17071,"Fescue-Mixed Grass Prairie","ND","13876","17","10","0.193",2,2,"4714","3","15.5","13.7","17.5","73.5",90,50,"45.53","53.87","64.7","18.7","41.7","41.7",12,4,"0.20","5","5","30","20","20","15","5","685","2026-03-24 16:55:52.485663","iterative_landform_veg_top_pct_floor_v2","263"
"197","Balcones Canyonlands National Wildlife Refuge","FWS",17070,"Edwards Plateau","TX","14164","15","11","0.196",2,2,"4795","3","17.2","13.9","15.7","73.1",90,50,"45.12","48.10","22.9","6.8","14.9","14.9",12,18,"0.20","5","5","30","20","20","15","5","707","2026-03-24 16:57:26.578205","iterative_landform_veg_top_pct_floor_v2","264"
"5649","Tuttle Creek Recreation Area","UNK",17074,"Osage Plains/Flint Hills Prairie","KS","33531","13","15","0.215",3,3,"5345","4","24.1","22.7","26.9","70.5",65,0,"42.38","47.24","15.8","32.8","24.3","24.3",12,32,"0.20","5","5","30","20","20","15","5","668","2026-03-24 16:54:36.246178","iterative_landform_veg_top_pct_floor_v2","265"
"5924","State-owned Submerged Lands - Millers Ferry Lock Recreation Area","STA",17024,"Upper East Gulf Coastal Plain","AL","4788","18","9","0.126",3,3,"5779","11","13.8","12.4","9.4","82.7",65,0,"40.11","48.45","15.5","67.9","41.7","41.7",12,41,"0.20","5","5","30","20","20","15","5","716","2026-03-24 16:58:05.280335","iterative_landform_veg_top_pct_floor_v2","266"
"8011","Myles Standish State Forest","SPR",17014,"North Atlantic Coast","MA","4448","9","9","0.246",2,2,"5871","8","13.8","17.0","8.9","66.3",90,0,"39.50","43.08","16.5","19.3","17.9","17.9",12,22,"0.20","5","5","30","20","20","15","5","719","2026-03-24 16:58:17.999844","iterative_landform_veg_top_pct_floor_v2","267"
"7749","Cross Timbers Wildlife Management Area","SDC",17068,"Crosstimbers And Southern Tallgrass Prairie","OK","8010","9","8","0.179",2,2,"5874","3","12.1","6.7","5.9","75.4",90,0,"39.48","41.82","5.0","18.3","11.7","11.7",12,36,"0.20","5","5","30","20","20","15","5","723","2026-03-24 16:58:35.28413","iterative_landform_veg_top_pct_floor_v2","268"
"2902","Paint Creek State Park - Paint Creek Recreation Area","ACE",17015,"North Central Tillplain","OH","2490","10","7","0.142",3,3,"5955","5","10.3","11.5","9.8","80.5",65,0,"38.94","42.76","25.0","13.2","19.1","19.1",12,33,"0.20","5","5","30","20","20","15","5","722","2026-03-24 16:58:30.965063","iterative_landform_veg_top_pct_floor_v2","269"
"6449","Skagit-Snoqualmie Wildlife Area Complex","SFW",17051,"Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests","WA","2498","7","4","0.375",2,2,"6727","6","5.2","7.0","12.9","48.6",90,0,"32.50","50.34","99.8","78.6","89.2","89.2",12,5,"0.20","5","5","30","20","20","15","5","667","2026-03-24 16:54:31.785521","iterative_landform_veg_top_pct_floor_v2","270"
"2630","Mt. Baker Noisy - Diobsud IRA - Mt. Baker National Forest","UFS",17039,"North Cascades","WA","55118","61","26","0.097",2,2,"24","5","43.1","69.0","64.5","86.7",90,0,"70.11","72.31","5.2","16.7","11.0","11.0",12,42,"0.20","5","5","30","20","20","15","5","711","2026-03-24 16:57:43.875336","iterative_landform_veg_top_pct_floor_v2","271"
"1785","John Muir Wilderness - Inyo National Forest","UFS",17043,"Sierra Nevada","CA","230525","93","31","0.006",1,1,"30","4","51.7","55.5","36.4","99.2",100,25,"69.65","71.59","3.4","16.0","9.7","9.7",28,140,"0.20","5","5","30","20","20","15","5","706","2026-03-24 16:57:22.192493","iterative_landform_veg_top_pct_floor_v2","272"
"900426","Pinaleno IRA - Coronado National Forest","UFS",17088,"Apache Highlands","AZ","122813","43","31","0.018",1,2,"49","6","51.7","52.4","43.2","97.5",100,0,"67.18","70.48","20.4","12.6","16.5","16.5",23,115,"0.20","5","5","30","20","20","15","5","708","2026-03-24 16:57:30.954206","iterative_landform_veg_top_pct_floor_v2","273"
"1318","Signal Peak IRA - Fishlake National Forest","UFS",17047,"Utah High Plateaus","UT","30804","90","37","0.083",2,2,"61","8","62.1","41.9","62.2","88.6",90,0,"66.59","68.83","4.4","17.9","11.2","11.2",27,132,"0.20","5","5","30","20","20","15","5","725","2026-03-24 16:58:44.039322","iterative_landform_veg_top_pct_floor_v2","274"
"659","Capitol Reef National Park","NPS",17091,"Colorado Plateau","UT","243553","76","31","0.004",2,2,"64","4","51.7","31.6","34.6","99.5",90,100,"66.36","69.42","14.3","16.2","15.3","15.3",33,161,"0.20","5","5","30","20","20","15","5","663","2026-03-24 16:54:13.777996","iterative_landform_veg_top_pct_floor_v2","275"
"900467","Rocky Mountain National Park","NPS",17045,"Southern Rocky Mountains","CO","257778","40","32","0.024",1,1,"84","2","53.4","21.1","39.7","96.7",100,100,"64.98","66.52","3.3","12.0","7.7","7.7",114,570,"0.20","5","5","30","20","20","15","5","673","2026-03-24 16:54:58.689328","iterative_landform_veg_top_pct_floor_v2","276"
"6499","West Canada Lake Wilderness","SDC",17016,"Northern Appalachian / Acadian","NY","174316","23","31","0.009",1,1,"94","5","51.7","33.6","43.8","98.8",100,25,"64.60","65.78","11.6","0.2","5.9","5.9",41,203,"0.20","5","5","30","20","20","15","5","724","2026-03-24 16:58:39.596227","iterative_landform_veg_top_pct_floor_v2","277"
"3327","Sky Lakes Wilderness - Rogue River National Forest","UFS",17049,"West Cascades","OR","69341","70","31","0.005",1,1,"130","5","51.7","22.2","41.3","99.3",100,25,"63.33","64.39","7.8","2.7","5.3","5.3",25,122,"0.20","5","5","30","20","20","15","5","666","2026-03-24 16:54:27.211357","iterative_landform_veg_top_pct_floor_v2","278"
"860","Apache Kid Wilderness - Cibola National Forest","UFS",17027,"Arizona-New Mexico Mountains","NM","44509","50","35","0.006",1,1,"143","3","58.6","25.7","36.1","99.2",100,25,"62.73","65.01","17.1","5.7","11.4","11.4",24,119,"0.20","5","5","30","20","20","15","5","714","2026-03-24 16:57:56.735717","iterative_landform_veg_top_pct_floor_v2","279"
"900165","Eagle Cap Wilderness - Wallowa National Forest","UFS",17037,"Middle Rockies - Blue Mountains","OR","206466","58","38","0.007",1,1,"148","2","63.8","16.0","43.2","99.0",100,25,"62.64","64.02","3.3","10.5","6.9","6.9",92,460,"0.20","5","5","30","20","20","15","5","675","2026-03-24 16:55:08.153179","iterative_landform_veg_top_pct_floor_v2","280"
"417","Blue Ridge Parkway","NPS",17021,"Southern Blue Ridge","NC","49150","34","20","0.244",2,2,"151","7","32.8","92.9","39.6","66.5",90,0,"62.55","64.53","19.6","0.2","9.9","9.9",20,97,"0.20","5","5","30","20","20","15","5","679","2026-03-24 16:55:26.055803","iterative_landform_veg_top_pct_floor_v2","281"
"900356","Mojave National Preserve - Mojave National Preserve","JNT",17094,"Mojave Desert","CA, NV","1429058","34","29","0.015",1,2,"164","4","48.3","24.3","29.0","97.9",100,75,"62.16","65.78","31.9","4.3","18.1","18.1",36,176,"0.20","5","5","30","20","20","15","5","671","2026-03-24 16:54:49.683731","iterative_landform_veg_top_pct_floor_v2","282"
"377","Bitter Creek National Wildlife Refuge","FWS",17085,"California Central Coast","CA","14774","53","20","0.093",2,2,"183","7","32.8","41.3","41.4","87.2",90,50,"61.85","65.87","31.7","8.4","20.1","20.1",19,91,"0.20","5","5","30","20","20","15","5","730","2026-03-24 16:59:05.665572","iterative_landform_veg_top_pct_floor_v2","283"
"3168","Redwood National Park","NPS",17029,"California North Coast","CA","68687","32","16","0.023",1,1,"212","6","25.9","25.0","25.6","96.8",100,100,"61.36","65.12","4.8","32.7","18.8","18.8",13,62,"0.20","5","5","30","20","20","15","5","710","2026-03-24 16:57:39.632356","iterative_landform_veg_top_pct_floor_v2","284"
"900235","Greater Red Creek ACEC (Red Creek Watershed) - Rock Springs Field Office","BLM",17048,"Utah-Wyoming Rocky Mountains","UT, WY","55905","76","33","0.032",1,2,"230","9","55.2","21.1","34.7","95.6",100,25,"61.03","66.09","17.3","33.3","25.3","25.3",62,309,"0.20","5","5","30","20","20","15","5","680","2026-03-24 16:55:30.382072","iterative_landform_veg_top_pct_floor_v2","285"
"558","Pueblo Mountains WSA - Burns Andrews Field Office","BLM",17092,"Columbia Plateau","NV, OR","69632","80","35","0.004",1,1,"268","3","58.6","20.7","30.7","99.5",100,0,"60.36","64.22","11.1","27.5","19.3","19.3",63,311,"0.20","5","5","30","20","20","15","5","729","2026-03-24 16:59:01.215959","iterative_landform_veg_top_pct_floor_v2","286"
"1335","Mission Mountains Wilderness - Flathead National Forest","UFS",17030,"Canadian Rocky Mountains","MT","74481","36","26","0.006",1,1,"287","5","43.1","11.4","43.3","99.2",100,25,"60.12","61.86","10.2","7.1","8.7","8.7",39,192,"0.20","5","5","30","20","20","15","5","684","2026-03-24 16:55:48.05942","iterative_landform_veg_top_pct_floor_v2","287"
"900218","Goshen and Little North Mountain Wildlife Management Area","SFW",17006,"Central Appalachian Forest","VA","32865","62","18","0.140",2,2,"294","4","29.3","70.1","25.3","80.8",90,0,"60.06","60.74","6.7","0.1","3.4","3.4",47,233,"0.20","5","5","30","20","20","15","5","682","2026-03-24 16:55:39.192561","iterative_landform_veg_top_pct_floor_v2","288"
"900517","Sespe Wilderness - Los Padres National Forest","UFS",17086,"California South Coast","CA","211366","36","23","0.019",1,1,"303","3","37.9","16.6","41.2","97.4",100,25,"59.94","61.52","6.6","9.2","7.9","7.9",25,125,"0.20","5","5","30","20","20","15","5","672","2026-03-24 16:54:54.250259","iterative_landform_veg_top_pct_floor_v2","289"
"2837","Quilcene IRA - Olympic National Forest","UFS",17041,"Pacific Northwest Coast","WA","8813","50","21","0.026",2,2,"344","5","34.5","28.7","40.7","96.4",90,0,"59.45","60.93","3.9","10.8","7.4","7.4",12,40,"0.20","5","5","30","20","20","15","5","726","2026-03-24 16:58:48.407302","iterative_landform_veg_top_pct_floor_v2","290"
"2082","Brokeoff Mountains - Las Cruces District Office","BLM",17090,"Chihuahuan Desert","NM, TX","31091","56","23","0.005",1,1,"371","4","37.9","29.7","24.7","99.3",100,0,"59.17","64.03","41.8","6.8","24.3","24.3",12,41,"0.20","5","5","30","20","20","15","5","721","2026-03-24 16:58:26.646517","iterative_landform_veg_top_pct_floor_v2","291"
"351","Pryor Mountain WSA - Billings Field Office","BLM",17097,"Wyoming Basins","MT, WY","13131","43","31","0.061",1,1,"470","6","51.7","18.1","41.9","91.6",100,0,"58.29","62.31","11.5","28.7","20.1","20.1",20,97,"0.20","5","5","30","20","20","15","5","692","2026-03-24 16:56:22.245868","iterative_landform_veg_top_pct_floor_v2","292"
"900323","Long Swamp IRA - Okanogan National Forest","UFS",17040,"Okanagan","WA","64339","33","28","0.039",2,2,"473","5","46.6","22.0","43.5","94.7",90,0,"58.27","60.17","8.4","10.6","9.5","9.5",12,42,"0.20","5","5","30","20","20","15","5","678","2026-03-24 16:55:21.774463","iterative_landform_veg_top_pct_floor_v2","293"
"3905","William O. Douglas Wilderness - Snoqualmie National Forest","UFS",17031,"East Cascades - Modoc Plateau","WA","148011","44","32","0.011",1,1,"531","6","53.4","11.7","29.1","98.5",100,25,"57.88","60.74","7.9","20.6","14.3","14.3",23,113,"0.20","5","5","30","20","20","15","5","695","2026-03-24 16:56:35.033286","iterative_landform_veg_top_pct_floor_v2","294"
"3991","Clan Alpine Mountains WSA - Stillwater Field Office","BLM",17093,"Great Basin","NV","192272","53","30","0.001",1,1,"635","13","50.0","13.2","28.4","99.9",100,0,"57.30","63.64","21.0","42.4","31.7","31.7",69,343,"0.20","5","5","30","20","20","15","5","665","2026-03-24 16:54:22.308765","iterative_landform_veg_top_pct_floor_v2","295"
"900153","Delaware Wild Forest","SDC",17010,"High Allegheny Plateau","NY","28254","17","27","0.107",1,1,"716","5","44.8","25.3","42.7","85.3",100,0,"56.90","58.20","12.5","0.4","6.5","6.5",33,163,"0.20","5","5","30","20","20","15","5","713","2026-03-24 16:57:52.441447","iterative_landform_veg_top_pct_floor_v2","296"
"2143","Caribou Wilderness - Lassen National Forest","UFS",17035,"Klamath Mountains","CA","20808","32","20","0.002",1,1,"835","10","32.8","14.4","23.6","99.7",100,25,"56.30","60.60","32.5","10.4","21.5","21.5",23,113,"0.20","5","5","30","20","20","15","5","727","2026-03-24 16:58:52.660618","iterative_landform_veg_top_pct_floor_v2","297"
"313","Beltrami Wildlife Management Area","FWS",17023,"Superior Mixed Forest","MN","34381","7","25","0.012",2,2,"983","13","41.4","8.2","44.0","98.4",90,0,"55.71","62.37","36.8","29.8","33.3","33.3",39,192,"0.20","5","5","30","20","20","15","5","677","2026-03-24 16:55:17.361512","iterative_landform_veg_top_pct_floor_v2","298"
"2918","Mecca Hills Wilderness - Palm Springs/S. Coast Field Office","BLM",17095,"Sonoran Desert","CA","25331","39","9","0.047",1,1,"1097","14","13.8","29.8","15.3","93.6",100,25,"55.15","61.83","29.7","37.0","33.4","33.4",24,116,"0.20","5","5","30","20","20","15","5","712","2026-03-24 16:57:48.117797","iterative_landform_veg_top_pct_floor_v2","299"
"4068","Ten Thousand Islands National Wildlife Refuge","FWS",17101,"Tropical Florida","FL","12078","7","15","0.117",2,2,"1099","5","24.1","26.2","36.6","84.0",90,50,"55.14","55.54","1.6","2.4","2.0","2.0",12,23,"0.20","5","5","30","20","20","15","5","701","2026-03-24 16:57:00.610125","iterative_landform_veg_top_pct_floor_v2","300"
"900085","Cache Creek Corridor - Ukiah Field Office","BLM",17087,"Great Central Valley","CA","7334","25","17","0.023",1,2,"1305","5","27.6","16.2","25.4","96.8",100,0,"54.44","57.28","17.2","11.2","14.2","14.2",12,60,"0.20","5","5","30","20","20","15","5","697","2026-03-24 16:56:43.573277","iterative_landform_veg_top_pct_floor_v2","301"
"2887","Leatherwood Wilderness - Ozark National Forest","UFS",17018,"Ozarks","AR","16631","17","10","0.029",1,1,"1322","4","15.5","25.6","14.9","96.0",100,25,"54.39","55.71","11.2","2.0","6.6","6.6",23,113,"0.20","5","5","30","20","20","15","5","728","2026-03-24 16:58:56.934729","iterative_landform_veg_top_pct_floor_v2","302"
"900574","Trail Ridge Tract","NGO",17044,"South Atlantic Coastal Plain","GA","16019","13","21","0.046",1,1,"1713","3","34.5","13.9","26.7","93.7",100,0,"53.31","53.57","2.4","0.1","1.3","1.3",13,61,"0.20","5","5","30","20","20","15","5","720","2026-03-24 16:58:22.322634","iterative_landform_veg_top_pct_floor_v2","303"
"70","Apostle Islands National Lakeshore","NPS",17009,"Great Lakes","WI","2865","9","19","0.010",2,2,"1730","7","31.0","6.2","17.1","98.6",90,75,"53.28","58.68","51.2","2.8","27.0","27.0",44,219,"0.20","5","5","30","20","20","15","5","702","2026-03-24 16:57:04.873235","iterative_landform_veg_top_pct_floor_v2","304"
"657","Cape Romain National Wildlife Refuge","FWS",17036,"Mid-Atlantic Coastal Plain","SC","3047","7","18","0.056",2,2,"1967","7","29.3","12.4","24.5","92.3",90,50,"52.71","56.21","4.0","31.0","17.5","17.5",16,79,"0.20","5","5","30","20","20","15","5","690","2026-03-24 16:56:13.813486","iterative_landform_veg_top_pct_floor_v2","305"
